Commodity code,Commodity,Quantity,Unit,Supplementary Quantity,Supplementary Unit,Renminbi Yuan
7051100,"Cabbage lettuce, fresh or chilled",4081317,Kilogram,0,?,29431902.0
7051900,"Lettuce, fresh or chilled, (excl. cabbage lettuce)",16004995,Kilogram,0,?,116189084.0
7052900,"Chicory, fresh or chilled, (excl. witloof)",39762,Kilogram,0,?,272457.0
7061000,"Carrots&turnips, fresh or chilled",45093870,Kilogram,0,?,170135908.0
7069000,"Other similar edible roots, fresh or chilled, excl. carrots&turnips",11614249,Kilogram,0,?,60164278.0
7070000,"Cucumbers&gherkins, fresh or chilled",7433004,Kilogram,0,?,48349316.0
7081000,"Peas, fresh or chilled",1040952,Kilogram,0,?,11248402.0
7082000,"Beans, fresh or chilled",3227214,Kilogram,0,?,58758455.0
7089000,"Leguminous vegetables, fresh or chilled, nes",155154,Kilogram,0,?,746315.0
7092000,"Asparagus, fresh or chilled",17874,Kilogram,0,?,67752.0
7093000,"Aubergines, fresh or chilled",980927,Kilogram,0,?,8345692.0
7094000,"Celery, fresh or chilled",1917063,Kilogram,0,?,8797903.0
7095100,"Mushrooms of the genus Agaricus, fresh or chilled",928616,Kilogram,0,?,13757522.0
7095200,"Mushrooms of the genus Boletus,fresh or chilled",3,Kilogram,0,?,485.0
7095300,"Mushrooms of the genus Cantharellus,fresh or chilled",3050,Kilogram,0,?,28125.0
7095400,"Shiitake (Lentinus edodes),fresh or chilled",1753231,Kilogram,0,?,32328959.0
7095600,"Truffles (Tuber spp.),fresh or chilled",5664,Kilogram,0,?,3395825.0
7095930,"Winter mushroom, fresh or chilled",6958817,Kilogram,0,?,59977111.0
7095940,"Paddy Straw mushroom, fresh or chilled",6368,Kilogram,0,?,50665.0
7095950,"Tricholoma mongolicum Imai, fresh or chilled",97983,Kilogram,0,?,1534767.0
7095960,"Other Truffle, fresh or chilled",31737,Kilogram,0,?,715223.0
7095990,"Other mushrooms , nes, fresh or chilled",7947087,Kilogram,0,?,92895553.0
7096000,"Fruits of genus Capiscum or Pimenta, fresh or chilled",14192863,Kilogram,0,?,127491468.0
7097000,"Spinach, fresh or chilled",4670130,Kilogram,0,?,75136999.0
7099300,"Pumpkins/squash/gourds, fresh or chilled",1619642,Kilogram,0,?,8584914.0
7099910,"Bamboo shoots, fresh or chilled",117629,Kilogram,0,?,4153548.0
7099990,"Vegetables nes, fresh or chilled",37346063,Kilogram,0,?,341882301.0
7101000,"Potatoes, frozen",1562704,Kilogram,0,?,11563964.0
7102100,"Shelled or unshelled peas, frozen",1197606,Kilogram,0,?,13798979.0
7102210,"Shelled or unshelled small red (Adzuki) beans (Phaseolus angularis), frozen",6735,Kilogram,0,?,58686.0
7102290,"Other shelled or unshelled beans, frozen",1082701,Kilogram,0,?,10557048.0
7102900,"Leguminous vegetables, shelled or unshelled, frozen, nes",6933013,Kilogram,0,?,74385450.0
7103000,"Spinach, frozen",5935957,Kilogram,0,?,44013491.0
7104000,"Sweet corn, frozen",3739308,Kilogram,0,?,23624325.0
7108010,"Sungmo, frozen",12536,Kilogram,0,?,1753054.0
7108020,"Garlic stem or seedlings, frozen",275801,Kilogram,0,?,3269188.0
7108030,"Garlic bulbs, frozen",24000,Kilogram,0,?,344895.0
7108040,"Boletus, frozen",556461,Kilogram,0,?,19648650.0
7108090,"Other vegetables, frozen, nes",54969252,Kilogram,0,?,404892867.0
7109000,Mixtures of vegetables,4421941,Kilogram,0,?,32103508.0
7114000,Cucumbers&gherkins provisionally preserved,846280,Kilogram,0,?,4454696.0
7115112,"White mushroom, in brine",501340,Kilogram,0,?,5027430.0
7115119,"Other mushrooms of the genus Agaricus, nes, in brine",354226,Kilogram,0,?,5621163.0
7115190,"Mushrooms of the genus Agaricus, not in brine",496340,Kilogram,0,?,7312913.0
7115919,"Other mushrooms and truffles, in brine",298192,Kilogram,0,?,10818488.0
7115990,Other mushrooms and truffles provisionally preserved,31820,Kilogram,0,?,548956.0
7119031,"Bamboo shoots, in brine",249902,Kilogram,0,?,3773944.0
7119034,"Garlic, in brine",411490,Kilogram,0,?,5602890.0
7119039,"Other vegetables, in brine",3586435,Kilogram,0,?,19378052.0
7119090,"Other vegetables provisionally preserved, nes",832617,Kilogram,0,?,2708063.0
7122000,Dried onions,1020176,Kilogram,0,?,23330866.0
7123100,Dried mushrooms of the genus Agaricus,1025,Kilogram,0,?,122432.0
7123200,Dried wood ears,1335744,Kilogram,0,?,114986312.0
7123300,Dried jelly fungi,251508,Kilogram,0,?,22750438.0
7123400,Dried shiitake (Lentinus edodes),1703363,Kilogram,0,?,170625544.0
7123950,Dried cepe (boletus eduis),66893,Kilogram,0,?,12097795.0
7123991,Dried tripe bacteria,11462,Kilogram,0,?,4187634.0
7123999,"Dried mushrooms/truffles, nes",189230,Kilogram,0,?,22272038.0
7129010,Dried bamboo shoots,124325,Kilogram,0,?,14410762.0
7129030,Dried day lily flowers,48257,Kilogram,0,?,2846115.0
7129040,Dried wild brake,26950,Kilogram,0,?,1375651.0
7129050,Dried garlic,13483537,Kilogram,0,?,308524901.0
7129091,Dried horseradish,299998,Kilogram,0,?,8954643.0
7129099,"Dried vegetables,nes;mixtures of vegetables",4895992,Kilogram,0,?,136379015.0
7131010,"Seed peas, dried, shelled",6,Kilogram,0,?,905.0
7131090,"Other dried peas, shelled",63443,Kilogram,0,?,299549.0
7132090,"Other dried chickpeas, shelled",4454,Kilogram,0,?,59777.0
7133190,"Other dried beans, shelled",4438132,Kilogram,0,?,62433543.0
7133290,"Other dried small red (Adzuki) beans (Phaseolus angularis), shelled",2684537,Kilogram,0,?,27238472.0
7133310,"Seed kidney beans, incl. white pea beans, dried, shelled",30174,Kilogram,0,?,762674.0
7133390,"Other dried kidney beans, incl. white pea beans, shelled",7166643,Kilogram,0,?,92631801.0
7133500,"Dried cow peas, shelled",55750,Kilogram,0,?,444198.0
7133900,"Dried beans(Vigna spp./Phaseolus spp.), shelled, nes",89566,Kilogram,0,?,1815907.0
7134090,"Other dried lentils, shelled",40425,Kilogram,0,?,438303.0
7135090,"Other dried broad beans and horse beans, shelled",1696810,Kilogram,0,?,13546863.0
7139010,"Dried leguminous vegetables seed nes, shelled",301,Kilogram,0,?,10804.0
7139090,"Dried leguminous vegetables, shelled, nes",301325,Kilogram,0,?,3358422.0
7141030,Chilled or frozen manioc,3440,Kilogram,0,?,41536.0
7142019,Other fresh sweet potatoes,975524,Kilogram,0,?,4357077.0
7142020,Dried sweet potatoes,561,Kilogram,0,?,11918.0
7142030,Chilled or frozen sweet potatoes,130108,Kilogram,0,?,1175440.0
7143000,Yams,844325,Kilogram,0,?,10596750.0
7144000,Taro,3902763,Kilogram,0,?,32252900.0
7149010,"Waterchestnut, fresh, chilled, frozen or dried",1744048,Kilogram,0,?,13417317.0
7149029,"Lotus roots not for cultivation, fresh, chilled, frozen or dried",1875926,Kilogram,0,?,19653731.0
7149090,"Roots/tubers with high starch content, fresh, chilled, frozen/dried, nes",189431,Kilogram,0,?,1888800.0
8011100,Desiccated coconuts,57115,Kilogram,0,?,437899.0
8011200,Coconuts in the inner shell(endocarp),680,Kilogram,0,?,7956.0
8011990,Other coconuts,37723,Kilogram,0,?,93040.0
8021100,Almonds in shell,2800,Kilogram,0,?,126802.0
8021200,Shelled almonds,39916,Kilogram,0,?,1923610.0
8022100,"Hazlenuts in shell, fresh or dried",6000,Kilogram,0,?,214400.0
8023100,"Walnuts in shell, fresh or dried",10001024,Kilogram,0,?,139639925.0
8023200,"Walnuts without shells, fresh or dried",11354290,Kilogram,0,?,327957917.0
8024110,Chestnuts in shell,1871281,Kilogram,0,?,22001042.0
8024210,Shelled chestnuts,6235,Kilogram,0,?,81884.0
8025100,Pistachios in shell,695122,Kilogram,0,?,37347097.0
8025200,Shelled pistachios,210170,Kilogram,0,?,21977530.0
8026190,"Macadamia nuts in shell, not for seeding",1000,Kilogram,0,?,29886.0
8026200,Shelled macadamia nuts,57039,Kilogram,0,?,2616861.0
8028000,Areca nuts,36461,Kilogram,0,?,16034468.0
8029100,"Pine nuts, in shell",16500,Kilogram,0,?,402384.0
8029200,"Pine nuts, shelled",893060,Kilogram,0,?,122362856.0
8029910,"Gingko nuts, fresh or dried",221166,Kilogram,0,?,1843765.0
8029990,"Other nuts, fresh or dried, nes",50905,Kilogram,0,?,1180853.0
8039000,"Other bananas, fresh or dried, excl.plantains",2837219,Kilogram,0,?,22241484.0
8041000,"Dates, fresh or dried",1715,Kilogram,0,?,48006.0
8042000,"Figs, fresh or dried",7761,Kilogram,0,?,441741.0
8043000,"Pineapples, fresh or dried",2220302,Kilogram,0,?,24064302.0
8044000,"Avocados, fresh or dried",12530,Kilogram,0,?,286275.0
8045010,"Guavas, fresh or dried",366474,Kilogram,0,?,3639696.0
8045020,"Mangoes, fresh or dried",2747299,Kilogram,0,?,37112448.0
8045030,"Mangosteens, fresh or dried",25,Kilogram,0,?,116.0
8051000,"Oranges, fresh or dried",13850874,Kilogram,0,?,105066424.0
8052190,Other mandarins,97129890,Kilogram,0,?,678502869.0
8052900,Wilkings and similar citrus hybrids,25158252,Kilogram,0,?,147626985.0
8054000,"Grapefruit and pomelos,fresh or dried",7905613,Kilogram,0,?,62159855.0
8055000,"Lemons and limes, fresh or dried",7625661,Kilogram,0,?,66250299.0
8059000,"Citrus fruit, fresh or dried, nes",3413,Kilogram,0,?,25211.0
8061000,Fresh grapes,33241343,Kilogram,0,?,336185942.0
8062000,Dried grapes,1999409,Kilogram,0,?,31683672.0
8071100,"Watermelons, fresh",1336026,Kilogram,0,?,10023126.0
8071910,"Hami melons, fresh",1165643,Kilogram,0,?,9233016.0
8071990,"Other melons, fresh",2213639,Kilogram,0,?,18423185.0
8072000,"Papaws (papayas), fresh",405971,Kilogram,0,?,4225856.0
8081000,"Apples, fresh",68239760,Kilogram,0,?,482922480.0
8083010,"Ya pears and Hsueh pears, fresh",2075491,Kilogram,0,?,7674052.0
8083020,"Xiang pears, fresh",483558,Kilogram,0,?,3840532.0
8083090,"Other pears, fresh",44306508,Kilogram,0,?,302781895.0
8091000,"Apricots, fresh",76,Kilogram,0,?,281.0
8092900,Other Fresh cherries,91243,Kilogram,0,?,6382809.0
8093000,"Fresh Peaches, including nectarines",194870,Kilogram,0,?,1505656.0
8094000,Fresh Plums and sloes,71499,Kilogram,0,?,676971.0
8101000,Fresh Strawberries,3289489,Kilogram,0,?,45694427.0
8102000,"Fresh Raspberries, blackberries, mulberries and loganberries",71592,Kilogram,0,?,7843206.0
8104000,"Fresh Cranberries, bilberries and other fruits of the genus Vaccinium",373655,Kilogram,0,?,24524748.0
8105000,Fresh Kiwifruit,7596354,Kilogram,0,?,71050271.0
8107000,Fresh Persimmons,1205336,Kilogram,0,?,10226302.0
8109030,Fresh Longan,2971,Kilogram,0,?,37044.0
8109050,Fresh Sugar apple,2242,Kilogram,0,?,4492.0
8109060,Fresh Carambola,5813,Kilogram,0,?,42957.0
8109070,Fresh Wax apple,4010,Kilogram,0,?,43048.0
8109080,Fresh Dragon fruit,2601052,Kilogram,0,?,32763852.0
8109090,"Fresh fruits, nes",2109289,Kilogram,0,?,20492099.0
8111000,"Strawberries, frozen",3156195,Kilogram,0,?,30315203.0
8112000,"Rasp-/black-/mul-/logan- berries, currants/gooseberries, frozen",1613241,Kilogram,0,?,25600139.0
8119010,"Chestnuts in shell, frozen",21300,Kilogram,0,?,499459.0
8119090,"Other fruit&nuts, frozen, nes",4299840,Kilogram,0,?,51468441.0
8129000,"Fruit&nuts, provisional preserved, not for immediate consumption",916951,Kilogram,0,?,9895124.0
8132000,Dried prunes,77207,Kilogram,0,?,1909799.0
8133000,Dried apples,360487,Kilogram,0,?,13019120.0
8134010,"Longans and longan pulps, dried",31205,Kilogram,0,?,1238918.0
8134020,"Persimmons, dried",151501,Kilogram,0,?,3290474.0
8134030,"Chinese dates (red jujubes), dried",2839432,Kilogram,0,?,44487565.0
8134040,"Preserved litchi, dried",1475,Kilogram,0,?,223744.0
8134090,"Other fruit, dried, nes",483418,Kilogram,0,?,72886676.0
8135000,"Mixtures of dried fruit&nuts, nes",39119,Kilogram,0,?,7535493.0
8140000,"Peel of citrus fruit/melons, fresh/frozen/dried/provisionally preserved",79426,Kilogram,0,?,1059132.0
9011100,"Coffee, not roasted or decaffeinated",2024990,Kilogram,0,?,104031318.0
9012100,"Roasted coffee, not decaffeinated",102548,Kilogram,0,?,9675346.0
9012200,"Roasted, decaffeinated coffee",62,Kilogram,0,?,12899.0
9021011,Jasmine flower tea in packings≤3kg,79135,Kilogram,0,?,4899265.0
9021019,Other scented tea in packings≤3kg,1945,Kilogram,0,?,128587.0
9021020,White tea in packings≤3kg,1149,Kilogram,0,?,174062.0
9021090,Other green tea(not fermented) in packings≤3kg,7090786,Kilogram,0,?,203973214.0
9022011,Jasmine flower tea in packings＞3kg,274998,Kilogram,0,?,12140449.0
9022019,Other scented tea in packings＞3kg,1452,Kilogram,0,?,87837.0
9022020,White tea in packings＞3kg,21135,Kilogram,0,?,1068699.0
9022090,Other green tea (not fermented) in packings＞3kg,12376828,Kilogram,0,?,246880760.0
9023010,Oolong tea in packings≤3kg,104646,Kilogram,0,?,4888546.0
9023031,Puer tea(ripe tea) in packings≤3kg,7436,Kilogram,0,?,558840.0
9023039,Hei tea(other than ripe Puer tea) in packings≤3kg,1241,Kilogram,0,?,292248.0
9023090,"Black tea(fermented) and partly fermented tea,nes,in packings≤3kg",213847,Kilogram,0,?,17274540.0
9024010,Oolong tea in packings＞3kg,643456,Kilogram,0,?,36394102.0
9024031,Puer tea(ripe tea) in packings＞3kg,40511,Kilogram,0,?,1796800.0
9024039,Hei tea(other than ripe Puer tea) in packings＞3kg,9701,Kilogram,0,?,292033.0
9024090,"Black tea(fermented) and partly fermented tea,nes,in packings＞3kg",1507789,Kilogram,0,?,34732164.0
9041100,"Dried pepper, not crushed/ground)",149987,Kilogram,0,?,9514643.0
9041200,"Pepper, crushed or ground",59393,Kilogram,0,?,3737082.0
9042100,"Dried fruits of genus Capsicum/Pimenta, not crushed/ground",3481516,Kilogram,0,?,56799084.0
9042200,"Fruits of genus Capsicum/Pimenta, crushed or ground",17587512,Kilogram,0,?,301046687.0
9061100,"Cinnamon(Cinnamomum zeylanicum Blume), not crushed/ground",3693,Kilogram,0,?,111835.0
9061900,"Cinnamon,nes, &cinnamon-tree flowers, not crushed/ground",3492231,Kilogram,0,?,54617016.0
9062000,"Cinnamon & cinnamon-tree flowers, crushed or ground",99054,Kilogram,0,?,3789935.0
9071000,"Cloves (whole fruit, cloves&stems),not crushed/ground",22038,Kilogram,0,?,1005312.0
9081100,"Nutmeg, not crushed/ground",501,Kilogram,0,?,32059.0
9083100,"Cardamoms, not crushed/ground",66,Kilogram,0,?,5918.0
9092100,"Seeds of coriander, not crushed/ground",115,Kilogram,0,?,2679.0
9093100,"Seeds of cumin, not crushed/ground",4999,Kilogram,0,?,201516.0
9093200,"Seeds of cumin, crushed or ground",10317,Kilogram,0,?,388192.0
9096110,"Badian, not crushed/ground",1764816,Kilogram,0,?,63184029.0
9096190,"Seeds of anise/caraway/fennel/juniper berries, not crushed/ground",87772,Kilogram,0,?,1621733.0
9096210,"Badian, crushed or ground",3749,Kilogram,0,?,151942.0
9101100,"Ginger, not crushed/ground",32339331,Kilogram,0,?,318496165.0
9101200,"Ginger, crushed or ground",1882670,Kilogram,0,?,37746105.0
9102000,Saffron,0,Kilogram,0,?,72.0
9103000,Turmeric (curcuma),36956,Kilogram,0,?,687489.0
9109100,Spice mixtures of two/more prdct of different headings,57159,Kilogram,0,?,5396777.0
9109910,Chinese prickly ash,152920,Kilogram,0,?,12150964.0
9109990,"Other spices, nes",31196,Kilogram,0,?,2042606.0
10049000,"Oats, excl. seed",2756,Kilogram,0,?,28014.0
10051000,Maize seed,30041,Kilogram,0,?,404775.0
10061021,Ricd seed in husk (lenth＞6mm or l-w ratio≥2),1791280,Kilogram,0,?,48420432.0
10061029,Rice seed in husk(lenth≤6mm and l-w ratio＜2),30,Kilogram,0,?,245.0
10063020,Semi or wholly milled rice(lenth＞6mm or l-w ratio≥2),1464000,Kilogram,0,?,7205466.0
10063080,Semi or wholly milled rice(lenth≤6mm and l-w ratio＜2),26798078,Kilogram,0,?,116286640.0
10079000,"Grain sorghum, excl. seed",298359,Kilogram,0,?,1402235.0
10081000,Buckwheat,638974,Kilogram,0,?,2784262.0
10082900,"Millet, excl. seed",351808,Kilogram,0,?,2864198.0
10085090,"Quinoa, excl. seed",2950,Kilogram,0,?,93356.0
10089090,"Other cereals, excl.seed, nes",1196031,Kilogram,0,?,7093390.0
11010000,Wheat or maslin flour,7811648,Kilogram,0,?,29115389.0
11029090,"Other cereal flour, nes",99045,Kilogram,0,?,776415.0
11041200,Rolled or flaked oats,309,Kilogram,0,?,20695.0
11042200,"Other worked grains of oats, not rolled/flaked",9144,Kilogram,0,?,75812.0
11042910,"Other worked grains of barley, not rolled/flaked",1220,Kilogram,0,?,8638.0
11042990,"Other worked grains of other cereal, not rolled/flaked",2407118,Kilogram,0,?,11182679.0
11043000,"Cereal germ, whole, rolled, flaked or ground",1364,Kilogram,0,?,22757.0
11051000,"Potato flour, meal&powder",187344,Kilogram,0,?,2564237.0
11052000,"Potato flakes, granules&pellets",47000,Kilogram,0,?,568091.0
11061000,"Flour, meal&powder of the dried leguminous vegetables of 07.13",136417,Kilogram,0,?,1111871.0
11062000,"Flour, meal&powder of sago, roots or tubers of 07.14",97268,Kilogram,0,?,2078513.0
11063000,"Flour, meal&powder of products of Chapter 8",204903,Kilogram,0,?,20019441.0
11071000,"Malt, not roasted",57103514,Kilogram,0,?,197694641.0
11072000,Roasted malt,531892,Kilogram,0,?,2433357.0
11081100,Wheat starch,192712,Kilogram,0,?,803773.0
11081200,Maize (corn) starch,21278197,Kilogram,0,?,57139953.0
11081300,Potato starch,1376953,Kilogram,0,?,9269518.0
11081400,Manioc (cassava) starch,9740,Kilogram,0,?,42871.0
11081900,"Other starches, nes",5091584,Kilogram,0,?,32921316.0
11082000,Inulin,114355,Kilogram,0,?,2736341.0
11090000,Wheat gluten,14770115,Kilogram,0,?,122072502.0
12019011,"Other soya beans, non-genetically modified",4179121,Kilogram,0,?,26598567.0
12019020,"Black soya beans, not for cultivation",259065,Kilogram,0,?,2626794.0
12019030,"Green soya beans, not for cultivation",33900,Kilogram,0,?,272925.0
12024100,"Ground nuts in shell, not for cultivation",1432277,Kilogram,0,?,13750688.0
12024200,"Ground nuts, shelled, whether or not broken",9711189,Kilogram,0,?,104171645.0
12040000,Linseed,29861,Kilogram,0,?,232522.0
12060010,Sunflower seeds for cultivation,3121,Kilogram,0,?,329592.0
12060090,Sunflower seeds not for cultivation,28409356,Kilogram,0,?,369668697.0
12072100,"Cotton seeds, for cultivation",6902000,Kilogram,0,?,121730419.0
12074090,"Sesamum seeds, not for cultivation",3936788,Kilogram,0,?,64816530.0
12075010,Mustard seeds for cultivation,4020,Kilogram,0,?,121244.0
12075090,"Mustard seeds, not for cultivation",200,Kilogram,0,?,2100.0
12076090,"Safflower seeds, not for cultivation",18010,Kilogram,0,?,96086.0
12077010,"Melon seeds, for cultivation",6348,Kilogram,0,?,4127877.0
12077091,Black watermelon seeds,297963,Kilogram,0,?,6151673.0
12077092,Red watermelon seeds,254235,Kilogram,0,?,5572172.0
12077099,"Melon seeds nes, not for cultivation",17000,Kilogram,0,?,564066.0
12079100,Poppy seeds,187006,Kilogram,0,?,2472232.0
12079910,"Other oil seeds and oleaginos fruits, for cultivation, nes",6407,Kilogram,0,?,1224286.0
12079999,"Other oil seeds&oleaginous fruits nes, not for cultivation",1617355,Kilogram,0,?,26634670.0
12081000,Soya bean flours&meals,223841,Kilogram,0,?,2191720.0
12089000,"Other flours&meals of oil seeds or oleaginous fruit(excl.of mustard), nes",349088,Kilogram,0,?,7815351.0
12093000,"Seeds of herbaceous plants, for sowing",82152,Kilogram,0,?,12351530.0
12099110,Carrot seeds,434,Kilogram,0,?,24357.0
12099130,Tomato seeds,13600,Kilogram,0,?,17051388.0
12099140,Onion seeds,3,Kilogram,0,?,29.0
12099150,Spinach seeds,1288,Kilogram,0,?,64830.0
12099190,Other vegetable seeds,168793,Kilogram,0,?,33889395.0
12099900,"Other seeds fruit and spores, for sowing",1148,Kilogram,0,?,176917.0
12112011,"American ginseng,fresh or dried",11903,Kilogram,0,?,2903264.0
12112091,"Other fresh ginseng roots, nes",150,Kilogram,0,?,12038.0
12112092,"Other dried ginseng roots, nes",40942,Kilogram,0,?,8978435.0
12112099,"Other ginseng roots, nes",251,Kilogram,0,?,41779.0
12119011,Adix angelicae sinensis,168932,Kilogram,0,?,12237839.0
12119012,"Radix pseudoginseng, primarily for pharmacy",11175,Kilogram,0,?,1761450.0
12119013,"Radix codonopsitis, primarily for pharmacy",66008,Kilogram,0,?,5852425.0
12119014,"Rhizoma coptidis, primarily for pharmacy",8444,Kilogram,0,?,3112401.0
12119015,"Flos chrysanthemi, primarily for pharmacy",121661,Kilogram,0,?,5897543.0
12119016,"Cordyceps sinensis, primarily for pharmacy",51,Kilogram,0,?,5422223.0
